review_id,customer_id,product_id,rating,review_date
REV06657,CUST0383,PROD021,3,2024-07-28
REV06658,CUST0876,PROD009,1,2025-08-22
REV06659,CUST0395,PROD038,4,2025-11-08
REV06660,CUST0749,PROD016,3,2025-11-30
REV06661,CUST0021,PROD022,2,2024-10-09
REV06662,CUST0124,PROD049,3,2024-09-23
REV06663,CUST0598,PROD013,4,2026-05-04
REV06664,CUST0962,PROD007,3,2025-07-26
REV06665,CUST0807,PROD013,1,2024-08-13
REV06666,CUST0522,PROD011,1,2026-01-31
REV06667,CUST0909,PROD049,1,2025-04-14
REV06668,CUST0799,PROD046,3,2025-02-07
REV06669,CUST0773,PROD007,1,2025-04-16
REV06670,CUST0128,PROD021,5,2025-08-25
REV06671,CUST0347,PROD007,2,2024-10-29
REV06672,CUST0837,PROD046,2,2025-10-28
REV06673,CUST0348,PROD015,1,2026-03-05
REV06674,CUST0825,PROD008,2,2025-04-18
REV06675,CUST0534,PROD009,3,2024-11-04
REV06676,CUST0328,PROD033,2,2025-07-12
REV06677,CUST0117,PROD034,4,2026-05-23
REV06678,CUST0130,PROD024,5,2024-12-22
REV06679,CUST0848,PROD016,3,2025-12-28
REV06680,CUST0841,PROD002,4,2026-01-28
REV06681,CUST0133,PROD043,4,2025-10-16
REV06682,CUST0764,PROD027,3,2025-03-17
REV06683,CUST0356,PROD044,5,2026-01-11
REV06684,CUST0624,PROD016,2,2024-12-04
REV06685,CUST0442,PROD032,2,2025-01-10
REV06686,CUST0111,PROD036,4,2025-03-28
REV06687,CUST0933,PROD048,3,2024-09-01
REV06688,CUST0533,PROD028,4,2025-04-11
REV06689,CUST0700,PROD040,3,2025-01-10
REV06690,CUST0444,PROD020,2,2025-03-27
REV06691,CUST0661,PROD006,3,2025-05-20
REV06692,CUST0933,PROD043,1,2025-10-04
REV06693,CUST0178,PROD018,5,2025-07-15
REV06694,CUST0809,PROD012,2,2025-04-02
REV06695,CUST0914,PROD021,3,2024-11-21
REV06696,CUST0351,PROD046,2,2026-06-02
REV06697,CUST0929,PROD040,1,2025-09-14
REV06698,CUST0311,PROD025,3,2025-08-09
REV06699,CUST0388,PROD023,4,2025-05-24
REV06700,CUST0322,PROD036,1,2024-11-22
REV06701,CUST0862,PROD020,1,2024-11-04
REV06702,CUST0026,PROD044,4,2025-09-13
REV06703,CUST0846,PROD049,4,2026-05-24
REV06704,CUST0662,PROD012,4,2024-11-24
REV06705,CUST0089,PROD021,1,2025-09-11
REV06706,CUST0418,PROD034,4,2026-03-01
REV06707,CUST0978,PROD031,4,2025-02-08
REV06708,CUST0030,PROD027,5,2025-09-25
REV06709,CUST0553,PROD039,4,2025-11-27
REV06710,CUST0547,PROD031,5,2024-12-20
REV06711,CUST0508,PROD003,2,2024-10-08
REV06712,CUST0321,PROD046,1,2026-01-10
REV06713,CUST0885,PROD044,5,2025-12-16
REV06714,CUST0542,PROD035,5,2025-02-25
REV06715,CUST0712,PROD037,3,2026-03-10
REV06716,CUST0494,PROD015,3,2024-10-29
REV06717,CUST0290,PROD001,5,2025-06-03
REV06718,CUST0172,PROD019,2,2025-12-31
REV06719,CUST0542,PROD045,2,2024-06-25
REV06720,CUST0539,PROD040,1,2024-08-08
REV06721,CUST0520,PROD050,3,2025-01-22
REV06722,CUST0856,PROD024,2,2026-03-26
REV06723,CUST0289,PROD041,1,2025-06-27
REV06724,CUST0516,PROD041,1,2025-02-19
REV06725,CUST0473,PROD033,5,2024-07-20
REV06726,CUST0001,PROD037,1,2026-02-06
REV06727,CUST0003,PROD005,5,2025-06-17
REV06728,CUST0967,PROD005,3,2025-05-21
REV06729,CUST0134,PROD040,5,2025-09-21
REV06730,CUST0924,PROD019,3,2025-10-23
REV06731,CUST0971,PROD006,3,2024-06-24
REV06732,CUST0477,PROD001,2,2024-12-10
REV06733,CUST0570,PROD027,4,2025-11-29
REV06734,CUST0294,PROD009,2,2024-10-14
REV06735,CUST0789,PROD040,5,2026-05-30
REV06736,CUST0354,PROD022,1,2025-10-02
REV06737,CUST0834,PROD018,2,2026-01-22
REV06738,CUST0959,PROD020,3,2025-06-22
REV06739,CUST0984,PROD049,2,2024-07-13
REV06740,CUST0847,PROD008,2,2025-04-05
REV06741,CUST0692,PROD050,4,2024-11-25
REV06742,CUST0786,PROD034,4,2025-12-13
REV06743,CUST0745,PROD019,1,2025-05-22
REV06744,CUST0611,PROD015,5,2025-02-21
REV06745,CUST0455,PROD050,1,2025-05-02
REV06746,CUST0050,PROD037,3,2025-04-10
REV06747,CUST0865,PROD016,2,2026-05-28
REV06748,CUST0806,PROD016,4,2025-11-23
REV06749,CUST0864,PROD007,3,2025-03-19
REV06750,CUST0111,PROD001,4,2024-11-21
REV06751,CUST0802,PROD017,5,2024-08-19
REV06752,CUST0124,PROD012,2,2024-06-15
REV06753,CUST0765,PROD047,4,2026-01-02
REV06754,CUST0741,PROD008,4,2025-03-02
REV06755,CUST0269,PROD050,1,2024-09-03
REV06756,CUST0903,PROD004,5,2025-03-13
REV06757,CUST0243,PROD002,4,2025-09-20
REV06758,CUST0171,PROD040,4,2024-12-06
REV06759,CUST0159,PROD047,5,2025-04-20
REV06760,CUST0337,PROD007,2,2024-08-19
REV06761,CUST0792,PROD017,1,2024-08-06
REV06762,CUST0083,PROD035,3,2025-09-25
REV06763,CUST0772,PROD043,3,2025-04-28
REV06764,CUST0434,PROD017,2,2025-12-27
REV06765,CUST0733,PROD015,2,2025-02-26
REV06766,CUST0498,PROD014,1,2026-01-14
REV06767,CUST0501,PROD015,3,2024-12-28
REV06768,CUST0484,PROD030,5,2024-09-02
REV06769,CUST0107,PROD035,1,2025-05-19
REV06770,CUST0559,PROD011,3,2025-03-16
REV06771,CUST0971,PROD016,2,2025-05-27
REV06772,CUST0140,PROD001,5,2025-04-02
REV06773,CUST0689,PROD049,2,2025-11-14
REV06774,CUST0790,PROD042,4,2025-01-01
REV06775,CUST0787,PROD027,2,2025-01-05
REV06776,CUST0019,PROD049,2,2025-03-13
REV06777,CUST0238,PROD041,2,2025-08-03
REV06778,CUST0472,PROD033,4,2024-12-04
REV06779,CUST0400,PROD017,4,2025-12-20
REV06780,CUST0095,PROD019,1,2025-03-04
REV06781,CUST0511,PROD024,3,2026-05-22
REV06782,CUST0683,PROD018,1,2025-04-29
REV06783,CUST0373,PROD036,2,2025-06-09
REV06784,CUST0029,PROD013,5,2024-07-14
REV06785,CUST0594,PROD006,5,2025-02-20
REV06786,CUST0551,PROD042,2,2025-05-24
REV06787,CUST0352,PROD027,1,2025-12-29
REV06788,CUST0294,PROD007,3,2025-07-31
REV06789,CUST0513,PROD040,5,2025-01-24
REV06790,CUST0942,PROD037,2,2024-10-19
REV06791,CUST0924,PROD005,3,2024-07-18
REV06792,CUST0240,PROD012,2,2025-04-14
REV06793,CUST0672,PROD031,5,2025-03-31
REV06794,CUST0116,PROD026,4,2024-09-16
REV06795,CUST0454,PROD028,5,2026-01-13
REV06796,CUST0737,PROD006,3,2025-07-31
REV06797,CUST0911,PROD029,2,2025-05-18
REV06798,CUST0415,PROD048,4,2025-12-01
REV06799,CUST0161,PROD027,3,2025-01-24
REV06800,CUST0026,PROD022,2,2024-10-05
REV06801,CUST0047,PROD033,3,2025-06-05
REV06802,CUST0165,PROD042,4,2025-10-31
REV06803,CUST0554,PROD008,2,2024-11-14
REV06804,CUST0853,PROD003,3,2025-11-11
REV06805,CUST0798,PROD047,4,2025-07-06
REV06806,CUST0844,PROD048,3,2025-04-20
REV06807,CUST0280,PROD003,4,2025-07-16
REV06808,CUST0308,PROD014,3,2026-05-22
REV06809,CUST0834,PROD019,1,2024-11-25
REV06810,CUST0935,PROD043,1,2025-05-18
REV06811,CUST0025,PROD049,1,2024-12-06
REV06812,CUST0919,PROD015,4,2025-12-20
REV06813,CUST0498,PROD028,3,2026-01-31
REV06814,CUST0425,PROD044,3,2026-01-11
REV06815,CUST0191,PROD003,4,2024-08-11
REV06816,CUST0967,PROD019,3,2025-10-09
REV06817,CUST0214,PROD008,3,2025-05-17
REV06818,CUST0897,PROD015,4,2025-01-10
REV06819,CUST0182,PROD008,2,2026-02-13
REV06820,CUST0145,PROD019,3,2026-05-08
REV06821,CUST0524,PROD017,2,2025-02-27
REV06822,CUST0076,PROD048,5,2025-10-15
REV06823,CUST0892,PROD042,4,2025-09-29
REV06824,CUST0249,PROD017,3,2024-08-27
REV06825,CUST0037,PROD041,4,2025-01-22
REV06826,CUST0330,PROD001,1,2024-11-10
REV06827,CUST0397,PROD035,4,2025-01-24
REV06828,CUST0837,PROD023,5,2025-11-12
REV06829,CUST0953,PROD020,2,2025-05-18
REV06830,CUST0713,PROD022,3,2026-06-04
REV06831,CUST0103,PROD007,5,2025-12-25
REV06832,CUST0769,PROD007,1,2024-11-19
REV06833,CUST0711,PROD013,2,2025-12-23
REV06834,CUST0224,PROD003,2,2025-10-18
REV06835,CUST0069,PROD016,1,2025-01-23
REV06836,CUST0793,PROD048,2,2026-01-26
REV06837,CUST0547,PROD033,3,2026-05-28
REV06838,CUST0353,PROD030,2,2026-06-06
REV06839,CUST0371,PROD031,2,2024-12-24
REV06840,CUST0403,PROD026,2,2026-06-07
REV06841,CUST0251,PROD033,5,2026-03-08
REV06842,CUST0931,PROD019,5,2026-04-17
REV06843,CUST0160,PROD050,3,2024-12-30
REV06844,CUST0463,PROD013,5,2024-08-24
REV06845,CUST0041,PROD003,4,2025-09-28
REV06846,CUST0422,PROD004,3,2025-03-08
REV06847,CUST0073,PROD048,2,2025-11-30
REV06848,CUST0562,PROD007,3,2025-06-19
REV06849,CUST0229,PROD048,3,2025-07-06
REV06850,CUST0419,PROD006,3,2026-02-12
REV06851,CUST0979,PROD023,2,2024-08-16
REV06852,CUST0778,PROD023,2,2024-11-27
REV06853,CUST0508,PROD023,2,2026-01-06
REV06854,CUST0819,PROD006,2,2024-06-23
REV06855,CUST0007,PROD002,5,2024-11-07
REV06856,CUST0816,PROD006,3,2026-03-01
REV06857,CUST0364,PROD012,5,2026-01-04
REV06858,CUST0518,PROD015,5,2024-08-04
REV06859,CUST0422,PROD012,2,2025-07-14
REV06860,CUST0916,PROD006,2,2025-08-07
REV06861,CUST0317,PROD034,5,2025-10-04
REV06862,CUST0528,PROD024,1,2025-06-09
REV06863,CUST0261,PROD017,5,2026-04-30
REV06864,CUST0478,PROD018,3,2026-04-27
REV06865,CUST0959,PROD032,3,2025-12-11
REV06866,CUST0142,PROD016,1,2024-09-24
REV06867,CUST0978,PROD028,1,2026-04-30
REV06868,CUST0875,PROD032,5,2026-04-02
REV06869,CUST0261,PROD025,2,2026-01-08
REV06870,CUST0689,PROD032,5,2026-05-28
REV06871,CUST0179,PROD028,2,2026-01-09
REV06872,CUST0984,PROD024,3,2025-08-23
REV06873,CUST0890,PROD007,1,2024-09-21
REV06874,CUST0904,PROD029,1,2025-05-06
REV06875,CUST0721,PROD041,1,2025-08-08
REV06876,CUST0475,PROD012,4,2025-09-11
REV06877,CUST0172,PROD023,4,2025-07-22
REV06878,CUST0910,PROD003,3,2025-07-22
REV06879,CUST0615,PROD046,4,2026-04-11
REV06880,CUST0137,PROD009,1,2025-06-24
REV06881,CUST0942,PROD015,4,2026-03-21
REV06882,CUST0213,PROD033,2,2025-05-09
REV06883,CUST0566,PROD006,4,2026-02-16
REV06884,CUST0223,PROD043,3,2026-02-04
REV06885,CUST0509,PROD036,4,2024-10-28
REV06886,CUST0573,PROD031,5,2024-07-24
REV06887,CUST0483,PROD001,4,2025-04-30
REV06888,CUST0941,PROD009,1,2026-02-24
REV06889,CUST0544,PROD005,3,2024-08-01
REV06890,CUST0661,PROD044,1,2024-11-08
REV06891,CUST0067,PROD033,4,2024-07-04
REV06892,CUST0057,PROD040,3,2025-10-24
REV06893,CUST0401,PROD042,2,2024-12-08
REV06894,CUST0277,PROD032,5,2025-03-06
REV06895,CUST0166,PROD002,3,2024-08-21
REV06896,CUST0397,PROD024,1,2025-08-31
REV06897,CUST0434,PROD026,5,2026-02-28
REV06898,CUST0607,PROD007,2,2026-02-28
REV06899,CUST0490,PROD034,5,2024-09-09
REV06900,CUST0005,PROD005,1,2024-11-17
REV06901,CUST0024,PROD025,2,2026-05-02
REV06902,CUST0092,PROD027,5,2024-11-08
REV06903,CUST0292,PROD016,1,2024-09-30
REV06904,CUST0400,PROD011,2,2025-11-07
REV06905,CUST0040,PROD001,5,2025-12-29
REV06906,CUST0612,PROD005,5,2026-04-23
REV06907,CUST0104,PROD015,2,2024-10-27
REV06908,CUST0324,PROD022,4,2025-11-20
REV06909,CUST0649,PROD017,4,2024-11-08
REV06910,CUST0220,PROD002,5,2024-06-20
REV06911,CUST0948,PROD016,2,2025-04-14
REV06912,CUST0742,PROD030,4,2025-09-15
REV06913,CUST0098,PROD028,5,2025-03-27
REV06914,CUST0600,PROD014,3,2026-04-14
REV06915,CUST0164,PROD026,5,2024-12-23
REV06916,CUST0803,PROD011,2,2025-07-05
REV06917,CUST0945,PROD007,3,2025-04-07
REV06918,CUST0510,PROD048,2,2025-09-03
REV06919,CUST0695,PROD050,4,2026-03-07
REV06920,CUST0750,PROD006,4,2026-01-27
REV06921,CUST0676,PROD020,1,2025-06-25
REV06922,CUST0802,PROD030,5,2026-04-23
REV06923,CUST0645,PROD049,4,2025-09-21
REV06924,CUST0313,PROD010,3,2024-11-15
REV06925,CUST0747,PROD040,5,2025-07-07
REV06926,CUST0068,PROD021,2,2024-06-18
REV06927,CUST0913,PROD046,4,2025-06-21
REV06928,CUST0405,PROD010,2,2024-07-24
REV06929,CUST0109,PROD022,5,2026-05-13
REV06930,CUST0608,PROD041,4,2025-08-23
REV06931,CUST0736,PROD004,3,2025-08-13
REV06932,CUST0629,PROD042,1,2025-04-13
REV06933,CUST0229,PROD034,4,2025-08-02
REV06934,CUST0364,PROD005,5,2025-12-24
REV06935,CUST0764,PROD045,5,2026-01-22
REV06936,CUST0457,PROD046,1,2024-07-19
REV06937,CUST0918,PROD045,1,2025-10-21
REV06938,CUST0692,PROD049,2,2024-11-30
REV06939,CUST0777,PROD045,5,2024-07-05
REV06940,CUST0569,PROD036,4,2025-06-17
REV06941,CUST0274,PROD050,4,2024-07-08
REV06942,CUST0649,PROD014,1,2025-06-19
REV06943,CUST0869,PROD037,1,2025-12-15
REV06944,CUST0830,PROD045,1,2025-11-16
REV06945,CUST0807,PROD019,2,2025-09-28
REV06946,CUST0012,PROD039,5,2024-10-26
REV06947,CUST0882,PROD022,3,2025-02-10
REV06948,CUST0564,PROD011,4,2025-07-22
REV06949,CUST0769,PROD016,1,2025-03-15
REV06950,CUST0062,PROD030,3,2025-09-06
REV06951,CUST0083,PROD037,4,2025-02-18
REV06952,CUST0850,PROD026,3,2025-08-16
REV06953,CUST0771,PROD032,3,2026-03-03
REV06954,CUST0601,PROD023,2,2024-10-30
REV06955,CUST0526,PROD035,4,2024-06-21
REV06956,CUST0492,PROD047,3,2025-08-13
REV06957,CUST0453,PROD028,2,2025-10-10
REV06958,CUST0210,PROD034,3,2025-10-11
REV06959,CUST0227,PROD039,1,2024-08-15
REV06960,CUST0276,PROD036,2,2026-05-24
REV06961,CUST0701,PROD036,3,2025-06-27
REV06962,CUST0919,PROD012,2,2025-10-24
REV06963,CUST0474,PROD047,5,2025-04-26
REV06964,CUST0145,PROD032,1,2025-08-21
REV06965,CUST0248,PROD037,3,2025-12-29
REV06966,CUST0640,PROD016,4,2026-04-12
REV06967,CUST0174,PROD046,4,2024-11-03
REV06968,CUST0573,PROD021,3,2025-10-04
REV06969,CUST0621,PROD036,4,2024-08-02
REV06970,CUST0032,PROD045,1,2025-04-11
REV06971,CUST0490,PROD009,3,2025-06-09
REV06972,CUST0380,PROD020,2,2025-09-01
REV06973,CUST0223,PROD041,3,2025-03-23
REV06974,CUST0599,PROD048,2,2024-08-06
REV06975,CUST0495,PROD025,3,2024-12-09
REV06976,CUST0990,PROD043,4,2025-08-08
REV06977,CUST0670,PROD008,1,2025-07-25
REV06978,CUST0868,PROD044,3,2025-06-16
REV06979,CUST0370,PROD029,3,2026-04-24
REV06980,CUST0460,PROD050,3,2024-09-03
REV06981,CUST0429,PROD022,4,2026-02-05
REV06982,CUST0224,PROD005,4,2024-08-05
REV06983,CUST0344,PROD004,2,2026-02-04
REV06984,CUST0813,PROD007,2,2025-08-03
REV06985,CUST0822,PROD039,3,2024-11-03
REV06986,CUST0665,PROD023,4,2025-04-01
REV06987,CUST0358,PROD002,3,2024-12-13
REV06988,CUST0662,PROD032,2,2025-06-19
REV06989,CUST0211,PROD044,1,2025-11-04
REV06990,CUST0899,PROD020,3,2025-04-08
REV06991,CUST0807,PROD016,1,2025-12-23
REV06992,CUST0329,PROD013,2,2026-03-22
REV06993,CUST0238,PROD006,3,2025-05-12
REV06994,CUST0121,PROD011,3,2026-03-21
REV06995,CUST0749,PROD027,5,2025-11-07
REV06996,CUST0545,PROD032,3,2025-09-26
REV06997,CUST0539,PROD027,3,2024-11-14
REV06998,CUST0193,PROD043,1,2024-12-14
REV06999,CUST0119,PROD004,1,2024-09-01
REV07000,CUST0796,PROD050,2,2025-01-04
REV07001,CUST0770,PROD026,1,2024-12-30
REV07002,CUST0219,PROD010,1,2024-06-13
REV07003,CUST0385,PROD033,2,2025-06-15
REV07004,CUST0689,PROD030,4,2025-08-11
REV07005,CUST0249,PROD047,4,2025-10-20
REV07006,CUST0295,PROD007,4,2025-07-10
REV07007,CUST0783,PROD010,5,2024-10-12
REV07008,CUST0484,PROD031,3,2026-05-05
REV07009,CUST0416,PROD005,2,2025-04-25
REV07010,CUST0461,PROD003,1,2026-03-24
REV07011,CUST0717,PROD012,4,2024-11-28
REV07012,CUST0811,PROD030,5,2025-01-28
REV07013,CUST0311,PROD026,3,2025-12-21
REV07014,CUST0224,PROD047,3,2025-12-25
REV07015,CUST0224,PROD044,4,2024-06-22
REV07016,CUST0526,PROD030,2,2026-06-12
REV07017,CUST0196,PROD017,3,2026-03-10
REV07018,CUST0693,PROD006,5,2025-11-27
REV07019,CUST0952,PROD029,2,2025-01-22
REV07020,CUST0736,PROD042,1,2026-03-13
REV07021,CUST0939,PROD002,3,2024-10-02
REV07022,CUST0534,PROD042,2,2025-10-05
REV07023,CUST0867,PROD017,2,2025-05-28
REV07024,CUST0510,PROD046,3,2024-08-04
REV07025,CUST0108,PROD035,5,2026-02-03
REV07026,CUST0037,PROD011,2,2024-09-10
REV07027,CUST0781,PROD036,5,2025-12-11
REV07028,CUST0947,PROD020,5,2024-09-09
REV07029,CUST0511,PROD033,4,2026-04-22
REV07030,CUST0382,PROD004,4,2025-07-18
REV07031,CUST0503,PROD030,2,2025-04-05
REV07032,CUST0785,PROD029,1,2026-03-25
REV07033,CUST0815,PROD001,5,2024-06-12
REV07034,CUST0616,PROD044,3,2026-01-09
REV07035,CUST0197,PROD035,2,2026-04-26
REV07036,CUST0767,PROD042,5,2025-03-28
REV07037,CUST0957,PROD044,5,2025-08-06
REV07038,CUST0175,PROD029,4,2024-11-30
REV07039,CUST0614,PROD042,4,2026-05-21
REV07040,CUST0575,PROD034,2,2024-08-22
REV07041,CUST0665,PROD007,2,2024-07-15
REV07042,CUST0135,PROD031,3,2025-06-23
REV07043,CUST0683,PROD001,4,2024-10-30
REV07044,CUST0625,PROD026,5,2025-09-22
REV07045,CUST0329,PROD023,5,2025-02-01
REV07046,CUST0365,PROD034,1,2025-10-06
REV07047,CUST0992,PROD003,4,2024-08-16
REV07048,CUST0857,PROD017,2,2025-07-15
REV07049,CUST0696,PROD025,3,2024-08-22
REV07050,CUST0586,PROD034,1,2025-08-01
REV07051,CUST0344,PROD032,3,2026-02-24
REV07052,CUST0779,PROD013,2,2025-04-10
REV07053,CUST0380,PROD026,2,2024-09-17
REV07054,CUST0111,PROD010,2,2026-04-17
REV07055,CUST0540,PROD026,1,2025-06-30
REV07056,CUST0068,PROD007,4,2024-07-18
REV07057,CUST0878,PROD042,3,2025-10-05
REV07058,CUST0193,PROD032,5,2026-02-01
REV07059,CUST0184,PROD009,3,2025-12-17
REV07060,CUST0119,PROD024,5,2025-02-10
REV07061,CUST0642,PROD044,2,2025-05-07
REV07062,CUST0803,PROD008,1,2025-05-20
REV07063,CUST0538,PROD035,1,2024-08-18
REV07064,CUST0902,PROD028,2,2025-11-17
REV07065,CUST0508,PROD041,4,2025-12-08
REV07066,CUST0636,PROD036,1,2024-07-09
REV07067,CUST0230,PROD048,4,2025-01-03
REV07068,CUST0019,PROD006,2,2025-03-29
REV07069,CUST0555,PROD014,5,2024-11-04
REV07070,CUST0741,PROD007,3,2024-08-09
REV07071,CUST0154,PROD047,5,2024-11-07
REV07072,CUST0187,PROD028,1,2026-02-14
REV07073,CUST0693,PROD021,2,2025-04-30
REV07074,CUST0665,PROD044,4,2025-02-03
REV07075,CUST0634,PROD047,3,2025-04-19
REV07076,CUST0862,PROD036,2,2025-07-04
REV07077,CUST0722,PROD021,5,2025-08-02
REV07078,CUST0272,PROD018,3,2026-03-23
REV07079,CUST0454,PROD005,4,2024-06-24
REV07080,CUST0484,PROD030,3,2024-06-22
REV07081,CUST0048,PROD032,3,2025-12-26
REV07082,CUST0281,PROD004,1,2024-11-14
REV07083,CUST0862,PROD026,5,2024-12-12
REV07084,CUST0719,PROD045,1,2025-08-22
REV07085,CUST0897,PROD042,2,2025-06-01
REV07086,CUST0915,PROD011,5,2024-12-31
REV07087,CUST0071,PROD034,5,2024-10-04
REV07088,CUST0620,PROD015,3,2024-12-10
REV07089,CUST0891,PROD017,1,2024-09-17
REV07090,CUST0286,PROD016,4,2025-01-19
REV07091,CUST0117,PROD045,2,2026-04-15
REV07092,CUST0621,PROD018,4,2025-09-27
REV07093,CUST0118,PROD012,2,2025-12-27
REV07094,CUST0186,PROD001,5,2024-08-04
REV07095,CUST0788,PROD020,4,2025-09-28
REV07096,CUST0113,PROD008,3,2025-05-03
REV07097,CUST0847,PROD012,1,2025-12-01
REV07098,CUST0958,PROD021,4,2026-05-25
REV07099,CUST0459,PROD030,3,2025-05-15
REV07100,CUST0521,PROD005,4,2025-02-27
REV07101,CUST0976,PROD048,3,2025-04-21
REV07102,CUST0928,PROD039,4,2026-03-03
REV07103,CUST0114,PROD034,5,2024-11-19
REV07104,CUST0257,PROD048,4,2024-07-18
REV07105,CUST0279,PROD019,4,2025-01-17
REV07106,CUST0534,PROD025,2,2025-07-23
REV07107,CUST0115,PROD016,5,2025-12-03
REV07108,CUST0233,PROD003,2,2024-12-13
REV07109,CUST0225,PROD029,3,2026-02-25
REV07110,CUST0153,PROD024,2,2025-10-16
REV07111,CUST0076,PROD033,5,2024-12-20
REV07112,CUST0818,PROD035,5,2025-07-09
REV07113,CUST0688,PROD004,3,2026-03-05
REV07114,CUST0861,PROD012,2,2025-12-22
REV07115,CUST0944,PROD038,4,2025-10-16
REV07116,CUST0479,PROD043,4,2025-01-26
REV07117,CUST0473,PROD027,3,2024-10-15
REV07118,CUST0300,PROD030,1,2024-06-13
REV07119,CUST0646,PROD040,1,2025-01-18
REV07120,CUST0474,PROD050,2,2025-05-22
REV07121,CUST0532,PROD013,2,2024-12-19
REV07122,CUST0540,PROD016,5,2025-03-03
REV07123,CUST0335,PROD041,2,2026-05-04
REV07124,CUST0827,PROD005,5,2024-08-03
REV07125,CUST0867,PROD039,1,2025-01-25
REV07126,CUST0146,PROD022,2,2026-01-13
REV07127,CUST0086,PROD050,4,2026-04-25
REV07128,CUST0763,PROD044,1,2025-12-04
REV07129,CUST0529,PROD009,1,2026-02-11
REV07130,CUST0445,PROD024,3,2025-05-27
REV07131,CUST0521,PROD008,3,2024-12-29
REV07132,CUST0616,PROD032,3,2024-08-01
REV07133,CUST0479,PROD046,3,2026-02-08
REV07134,CUST0330,PROD019,5,2026-05-29
REV07135,CUST0954,PROD027,5,2025-09-25
REV07136,CUST0629,PROD041,2,2024-09-01
REV07137,CUST0777,PROD025,1,2024-07-25
REV07138,CUST0196,PROD007,4,2024-09-07
REV07139,CUST0140,PROD038,3,2025-07-03
REV07140,CUST0268,PROD023,3,2024-10-21
REV07141,CUST0601,PROD002,4,2026-02-13
REV07142,CUST0831,PROD047,2,2025-02-16
REV07143,CUST0238,PROD046,1,2024-10-17
REV07144,CUST0364,PROD009,2,2026-04-06
REV07145,CUST0288,PROD009,3,2026-03-27
REV07146,CUST0692,PROD032,2,2025-10-12
REV07147,CUST0076,PROD030,2,2025-12-18
REV07148,CUST0224,PROD044,4,2025-10-21
REV07149,CUST0703,PROD034,4,2024-08-04
REV07150,CUST0385,PROD021,2,2024-12-20
REV07151,CUST0934,PROD032,2,2026-01-27
REV07152,CUST0537,PROD039,5,2024-10-08
REV07153,CUST0071,PROD030,3,2024-12-11
REV07154,CUST0565,PROD019,2,2026-04-27
REV07155,CUST0372,PROD009,2,2025-11-29
REV07156,CUST0325,PROD032,4,2025-04-27
REV07157,CUST0309,PROD025,1,2025-02-28
REV07158,CUST0788,PROD013,1,2026-03-24
REV07159,CUST0669,PROD048,2,2025-05-22
REV07160,CUST0343,PROD006,2,2025-02-10
REV07161,CUST0531,PROD037,1,2025-03-31
REV07162,CUST0315,PROD014,5,2025-03-14
REV07163,CUST0262,PROD042,3,2025-08-06
REV07164,CUST0704,PROD015,3,2024-09-13
REV07165,CUST0517,PROD028,4,2025-06-20
REV07166,CUST0193,PROD015,5,2024-06-30
REV07167,CUST0825,PROD015,2,2025-08-04
REV07168,CUST0150,PROD044,3,2026-01-28
REV07169,CUST0125,PROD007,3,2026-04-23
REV07170,CUST0609,PROD038,3,2025-08-21
REV07171,CUST0441,PROD048,2,2024-09-19
REV07172,CUST0374,PROD010,1,2024-10-16
REV07173,CUST0429,PROD021,4,2026-05-15
REV07174,CUST0757,PROD019,1,2026-06-07
REV07175,CUST0415,PROD046,5,2026-02-23
REV07176,CUST0278,PROD008,2,2024-09-13
REV07177,CUST0476,PROD039,1,2025-06-15
REV07178,CUST0759,PROD001,1,2025-11-19
REV07179,CUST0381,PROD004,5,2026-03-22
REV07180,CUST0147,PROD050,2,2025-12-24
REV07181,CUST0971,PROD014,2,2026-03-26
REV07182,CUST0167,PROD037,1,2025-10-23
REV07183,CUST0020,PROD017,4,2025-05-07
REV07184,CUST0800,PROD046,5,2025-10-12
REV07185,CUST0244,PROD021,5,2025-03-30
REV07186,CUST0464,PROD008,2,2026-05-10
REV07187,CUST0173,PROD046,3,2025-12-10
REV07188,CUST0803,PROD048,4,2024-10-27
REV07189,CUST0475,PROD042,5,2025-07-12
REV07190,CUST0889,PROD036,2,2026-04-19
REV07191,CUST0977,PROD011,1,2025-05-27
REV07192,CUST0246,PROD016,3,2025-11-15
REV07193,CUST0505,PROD029,1,2025-12-07
REV07194,CUST0697,PROD025,2,2025-12-11
REV07195,CUST0141,PROD038,1,2025-08-28
REV07196,CUST0711,PROD016,3,2026-04-10
REV07197,CUST0949,PROD021,5,2025-03-19
REV07198,CUST0444,PROD024,3,2026-03-11
REV07199,CUST0004,PROD016,3,2024-12-07
REV07200,CUST0724,PROD016,1,2025-05-31
REV07201,CUST0148,PROD025,4,2025-04-14
REV07202,CUST0247,PROD040,1,2026-05-20
REV07203,CUST0015,PROD003,3,2024-10-03
REV07204,CUST0951,PROD023,1,2026-01-31
REV07205,CUST0915,PROD032,4,2025-10-27
REV07206,CUST0646,PROD012,1,2025-10-25
REV07207,CUST0300,PROD004,4,2024-10-01
REV07208,CUST0005,PROD011,5,2024-12-06
REV07209,CUST0315,PROD037,4,2024-08-18
REV07210,CUST0183,PROD044,1,2025-01-19
REV07211,CUST0550,PROD010,4,2025-04-15
REV07212,CUST0885,PROD038,5,2025-06-21
REV07213,CUST0264,PROD019,2,2025-06-13
REV07214,CUST0292,PROD013,3,2026-05-23
REV07215,CUST0346,PROD006,1,2024-07-09
